date,temp_max_c,temp_min_c,temp_mean_c,rainfall_mm,humidity_max_pct,humidity_min_pct,wind_speed_max_kmh,evapotranspiration_mm
2019-09-05,29.9,21.4,25.5,0.4,95,52,13.7,4.51
2019-09-06,30.1,22.3,25.9,0.7,95,47,17.8,4.81
2019-09-07,29.1,23.6,25.6,1.1,87,46,29.1,4.81
2019-09-08,28.5,23.7,25.2,1.1,82,51,30.7,5.13
2019-09-09,25.2,22.8,23.9,12.4,93,79,22.9,2.07
2019-09-10,28.3,23.0,25.0,10.4,93,63,18.2,3.99
2019-09-11,28.0,21.7,24.6,3.8,96,66,15.2,3.64
2019-09-12,28.0,21.4,24.7,1.9,96,65,14.4,4.02
2019-09-13,28.3,21.8,24.9,2.0,97,67,16.3,3.73
2019-09-14,27.5,22.0,24.7,5.1,96,67,13.4,3.68
2019-09-15,29.5,21.4,25.2,0.4,96,57,16.9,4.77
2019-09-16,28.9,21.6,24.9,3.9,96,58,14.2,4.35
2019-09-17,28.5,22.6,25.1,1.6,95,67,13.8,3.64
2019-09-18,29.5,21.7,25.2,0.8,96,55,16.6,4.68
2019-09-19,29.8,22.3,25.6,0.6,94,52,16.6,4.96
2019-09-20,30.2,21.4,25.4,0.9,96,48,15.2,4.82
2019-09-21,28.3,22.1,25.2,1.5,95,62,12.3,3.82
2019-09-22,30.4,21.8,25.7,0.4,96,45,11.9,5.12
2019-09-23,30.9,23.1,26.2,0.0,90,46,18.8,5.3
2019-09-24,29.8,22.0,25.7,1.7,94,55,15.3,4.86
2019-09-25,28.1,22.7,25.3,2.4,96,69,21.5,3.64
2019-09-26,29.1,23.7,25.7,3.1,92,56,31.9,4.46
2019-09-27,28.5,22.4,25.6,1.6,88,53,26.5,4.79
2019-09-28,30.5,21.7,25.6,0.1,94,46,19.2,5.3
2019-09-29,30.5,22.1,26.1,2.4,93,58,16.9,4.61
2019-09-30,30.2,23.6,26.2,2.4,96,66,14.8,3.47
2019-10-01,29.8,24.0,26.4,4.0,97,66,15.6,4.2
2019-10-02,30.3,23.0,26.4,2.2,98,58,15.2,4.28
2019-10-03,29.8,23.3,26.1,34.7,97,58,23.3,4.94
2019-10-04,29.0,23.7,26.0,4.3,94,66,19.3,4.44
2019-10-05,26.5,23.2,24.6,20.4,96,81,17.8,2.39
2019-10-06,29.4,22.3,25.4,0.8,96,57,15.1,4.49
2019-10-07,28.1,22.6,25.0,2.9,96,76,14.4,3.77
2019-10-08,26.9,23.2,24.2,22.9,95,81,20.9,2.32
2019-10-09,27.7,23.0,24.5,12.7,96,82,15.8,2.32
2019-10-10,27.9,23.2,25.4,60.8,97,77,12.8,3.35
2019-10-11,27.8,23.5,25.2,13.5,95,79,17.8,3.07
2019-10-12,27.5,23.3,24.9,12.7,96,83,20.9,2.94
2019-10-13,29.4,23.8,26.0,4.2,96,67,15.0,4.31
2019-10-14,29.2,22.6,25.7,1.3,95,64,14.5,4.79
2019-10-15,28.7,22.9,25.6,1.2,96,70,13.7,4.17
2019-10-16,27.7,24.2,25.4,12.7,93,78,18.9,3.28
2019-10-17,27.4,23.7,24.8,26.6,95,80,16.7,2.51
2019-10-18,27.3,23.9,25.4,9.9,94,80,14.8,2.84
2019-10-19,28.9,23.0,25.8,1.0,95,69,14.4,4.22
2019-10-20,28.8,23.0,25.5,3.7,96,68,15.2,4.1
2019-10-21,28.7,23.0,25.6,3.2,97,71,12.6,4.12
2019-10-22,28.3,23.8,25.7,7.2,96,78,11.0,3.23
2019-10-23,28.2,23.6,25.7,10.9,97,80,14.5,3.3
2019-10-24,28.0,24.2,25.5,11.6,97,78,12.6,2.98
2019-10-25,28.9,23.8,25.8,2.8,97,75,18.6,3.87
2019-10-26,28.7,23.3,26.0,2.4,98,68,14.3,4.14
2019-10-27,28.8,24.1,25.9,8.8,96,75,12.3,3.3
2019-10-28,29.4,23.4,26.2,1.3,98,68,14.1,4.51
2019-10-29,29.1,23.5,26.1,0.8,97,74,16.3,3.98
2019-10-30,28.9,23.5,26.1,1.4,96,70,14.1,4.32
2019-10-31,29.8,24.0,26.5,2.9,95,71,16.8,4.28
2019-11-01,29.9,23.3,26.3,0.3,96,63,12.8,4.72
2019-11-02,29.2,22.8,25.7,2.0,97,67,10.9,3.86
2019-11-03,30.4,23.0,26.4,0.5,96,56,14.3,4.89
2019-11-04,28.9,23.4,26.2,2.4,95,74,10.8,4.02
2019-11-05,29.3,23.6,26.2,2.1,96,68,16.8,4.28
2019-11-06,27.5,23.9,25.2,19.9,96,82,18.6,2.55
2019-11-07,29.3,23.7,26.0,3.5,96,68,14.7,4.3
2019-11-08,28.8,23.7,25.6,14.2,96,76,11.3,3.48
2019-11-09,28.7,23.9,26.0,6.6,97,78,19.1,3.86
2019-11-10,28.1,23.7,25.6,14.9,98,80,12.5,3.28
2019-11-11,30.0,23.2,26.3,3.0,96,62,15.6,4.69
2019-11-12,29.7,22.8,26.2,0.9,95,62,10.5,4.67
2019-11-13,30.1,22.9,26.5,0.8,95,61,11.3,4.7
2019-11-14,29.9,24.1,26.9,0.4,96,68,13.9,4.83
2019-11-15,30.3,25.2,27.3,0.5,94,68,13.7,4.72
2019-11-16,30.3,25.8,27.5,0.4,94,71,21.7,4.74
2019-11-17,30.0,26.0,27.6,1.5,90,71,21.5,4.82
2019-11-18,29.8,26.1,27.6,0.4,91,70,17.8,4.49
2019-11-19,29.4,25.3,27.1,2.6,95,76,12.5,3.86
2019-11-20,28.1,24.8,26.4,10.0,96,77,9.7,3.24
2019-11-21,28.1,24.3,25.7,19.2,97,78,11.3,2.52
2019-11-22,30.1,23.9,26.9,3.2,96,71,14.4,4.32
2019-11-23,29.5,24.7,26.6,10.8,97,71,15.1,3.65
2019-11-24,30.0,24.6,26.9,2.5,96,75,12.0,3.98
2019-11-25,31.0,25.4,27.4,0.5,93,68,15.6,4.09
2019-11-26,30.6,25.6,27.5,1.4,93,69,17.2,4.33
2019-11-27,30.5,24.6,27.1,2.0,95,66,18.8,4.24
2019-11-28,30.4,25.3,27.5,2.7,93,67,17.7,4.48
2019-11-29,30.2,25.3,27.3,1.7,93,67,15.4,4.58
2019-11-30,29.9,25.0,27.2,1.6,94,69,13.4,4.25
2019-12-01,28.9,24.9,26.6,7.0,96,75,10.8,3.85
2019-12-02,29.6,24.2,26.7,4.4,98,72,10.0,4.34
2019-12-03,30.0,24.7,27.1,1.6,94,69,11.2,4.43
2019-12-04,30.9,24.5,27.5,1.8,95,62,11.7,4.47
2019-12-05,26.9,24.4,25.6,9.8,96,86,16.4,2.02
2019-12-06,30.4,24.4,26.8,2.1,97,71,11.9,3.9
2019-12-07,31.1,24.8,27.2,0.6,96,62,8.9,4.31
2019-12-08,31.2,24.8,27.7,7.6,99,72,9.7,3.83
2019-12-09,29.5,24.0,26.8,15.4,97,75,18.6,3.55
2019-12-10,30.2,25.0,27.6,1.7,94,68,22.7,4.79
2019-12-11,30.0,25.7,27.2,2.0,91,70,18.8,4.13
2019-12-12,29.9,25.2,27.0,3.1,95,72,12.5,4.03
2019-12-13,30.5,25.0,27.2,2.0,96,70,11.0,4.26
2019-12-14,30.7,25.0,27.4,1.1,96,67,11.9,4.35
2019-12-15,31.0,25.0,27.5,1.3,96,64,11.4,4.45
2019-12-16,31.6,25.4,28.0,0.2,96,62,15.6,5.2
2019-12-17,28.7,24.6,26.4,12.1,96,81,12.7,2.92
2019-12-18,29.7,24.8,26.7,7.7,96,79,12.1,3.97
2019-12-19,29.7,24.8,27.1,1.7,96,74,16.2,4.05
2019-12-20,29.8,25.1,27.3,7.9,96,75,16.5,3.63
2019-12-21,27.5,23.6,25.4,60.0,97,79,16.0,1.64
2019-12-22,29.5,24.3,26.4,9.4,96,73,14.0,3.51
2019-12-23,29.1,24.9,26.7,3.0,94,76,10.9,3.78
2019-12-24,30.3,24.9,27.2,2.6,98,74,12.1,4.48
2019-12-25,29.9,25.3,27.3,1.9,95,75,11.5,4.18
2019-12-26,30.4,25.3,27.6,2.8,95,72,15.0,4.18
2019-12-27,31.3,25.8,28.1,1.8,92,67,19.1,4.74
2019-12-28,30.1,26.5,27.6,6.6,91,72,20.7,3.14
2019-12-29,28.6,24.5,27.2,16.5,95,81,20.0,2.97
2019-12-30,30.1,26.4,27.8,0.7,90,73,23.7,4.49
2019-12-31,30.1,26.6,27.9,0.0,88,71,26.2,5.02
2020-01-01,30.9,26.3,28.1,0.0,89,62,22.0,5.44
2020-01-02,30.5,26.2,27.8,0.8,91,69,26.0,4.98
2020-01-03,30.5,26.0,27.7,0.4,90,67,16.7,4.67
2020-01-04,30.9,25.7,27.6,0.9,93,66,14.4,4.59
2020-01-05,31.8,24.9,27.8,0.3,97,63,14.0,5.23
2020-01-06,31.7,25.4,28.2,1.2,95,65,15.7,4.99
2020-01-07,31.4,26.3,28.1,0.2,90,67,17.2,4.79
2020-01-08,31.0,25.5,27.9,2.6,96,63,15.1,4.86
2020-01-09,31.0,25.8,28.0,2.4,95,66,13.6,4.67
2020-01-10,30.5,25.5,27.7,2.5,95,73,12.5,4.19
2020-01-11,31.0,25.5,27.6,1.7,96,71,12.1,3.99
2020-01-12,32.2,25.1,27.8,3.5,98,57,11.6,4.43
2020-01-13,29.7,24.4,26.7,27.0,96,75,15.2,3.36
2020-01-14,31.4,25.8,28.1,2.9,91,65,24.4,4.93
2020-01-15,30.8,26.0,27.9,6.7,94,69,19.0,4.5
2020-01-16,30.3,25.1,27.5,3.9,96,69,20.7,4.39
2020-01-17,31.0,26.5,28.2,0.0,89,63,23.4,5.07
2020-01-18,31.1,26.6,28.2,0.4,89,59,25.1,5.18
2020-01-19,30.8,26.1,27.9,0.7,91,64,21.5,4.08
2020-01-20,31.7,26.4,28.4,0.0,92,59,23.9,5.63
2020-01-21,31.9,26.8,28.7,0.4,88,58,28.1,5.77
2020-01-22,29.9,26.0,27.3,13.7,94,72,19.9,3.04
2020-01-23,30.5,26.5,27.7,0.8,91,67,21.6,3.83
2020-01-24,31.0,26.2,28.1,0.8,93,64,20.5,4.52
2020-01-25,29.8,25.9,27.8,0.2,97,74,23.0,3.59
2020-01-26,29.5,25.8,27.0,3.8,96,75,11.6,2.57
2020-01-27,29.9,25.7,27.4,0.8,95,77,13.6,3.22
2020-01-28,29.9,25.2,27.3,3.7,91,70,18.6,4.42
2020-01-29,31.1,25.8,27.9,0.0,91,60,15.6,5.35
2020-01-30,32.1,25.7,28.1,0.4,92,55,15.7,5.22
2020-01-31,30.3,25.2,27.2,4.8,96,71,14.8,3.61
2020-02-01,29.8,24.5,26.5,6.7,97,69,11.9,3.28
2020-02-02,29.9,24.5,26.7,7.4,98,76,8.6,3.94
2020-02-03,29.3,24.9,26.6,19.1,96,76,11.8,3.38
2020-02-04,30.5,24.9,27.1,2.4,97,68,10.4,3.94
2020-02-05,30.1,25.5,27.3,1.2,94,72,15.5,3.92
2020-02-06,30.6,25.0,27.4,1.6,96,64,14.2,4.58
2020-02-07,30.3,25.1,27.5,2.1,93,68,18.1,4.88
2020-02-08,30.5,25.2,27.7,2.1,91,66,15.8,5.11
2020-02-09,31.1,25.0,27.7,1.9,90,62,14.5,5.24
2020-02-10,31.8,25.6,27.9,2.0,91,60,13.0,4.77
2020-02-11,31.5,24.3,27.9,1.4,98,66,11.9,4.82
2020-02-12,30.4,25.6,27.7,5.1,95,76,11.8,3.43
2020-02-13,30.2,24.9,27.1,8.7,95,70,19.2,2.78
2020-02-14,29.6,25.8,27.4,3.3,93,75,16.6,3.71
2020-02-15,30.2,24.8,27.2,4.7,95,69,17.8,4.25
2020-02-16,31.3,26.1,28.2,1.2,92,62,16.8,5.31
2020-02-17,31.0,26.1,28.1,0.3,94,68,17.6,4.79
2020-02-18,31.7,26.0,28.1,0.4,94,64,13.0,4.93
2020-02-19,31.9,25.6,28.0,1.2,96,67,11.0,4.43
2020-02-20,31.3,25.8,28.3,1.0,97,68,10.3,4.78
2020-02-21,31.4,25.2,28.3,1.1,99,61,13.2,4.75
2020-02-22,32.8,26.2,28.8,1.1,94,60,17.9,5.32
2020-02-23,31.7,27.3,29.0,1.3,84,61,21.6,5.48
2020-02-24,31.9,27.3,28.9,1.0,87,64,20.0,5.18
2020-02-25,33.6,27.0,29.4,0.4,89,53,16.2,5.41
2020-02-26,32.0,26.1,28.0,20.5,95,69,10.5,3.47
2020-02-27,31.7,25.6,28.4,3.6,96,64,16.1,4.66
2020-02-28,32.1,26.6,28.7,2.5,94,61,11.9,4.95
2020-02-29,33.1,25.8,28.5,4.4,95,55,11.3,4.09
2020-03-01,32.8,26.3,29.0,0.8,96,60,13.0,4.63
2020-03-02,28.7,25.2,27.3,17.8,95,75,14.6,2.67
2020-03-03,31.3,26.2,28.2,0.0,88,60,14.7,4.69
2020-03-04,28.9,25.4,27.0,14.2,95,79,18.9,3.08
2020-03-05,30.6,24.9,27.6,1.1,92,66,13.5,4.1
2020-03-06,32.2,26.9,28.3,1.2,90,61,14.4,3.82
2020-03-07,31.4,25.4,28.1,0.7,94,65,15.3,4.88
2020-03-08,31.4,26.0,28.1,5.7,95,68,14.0,4.3
2020-03-09,30.6,26.2,28.0,1.2,94,70,8.7,4.08
2020-03-10,30.7,26.0,28.0,5.0,95,70,11.2,4.33
2020-03-11,29.9,25.7,27.4,11.3,97,72,10.5,3.51
2020-03-12,30.8,25.8,27.8,6.4,97,73,13.0,3.94
2020-03-13,30.5,25.8,27.8,7.2,95,72,11.1,3.81
2020-03-14,31.3,25.9,27.8,8.5,96,73,14.8,4.35
2020-03-15,31.1,26.2,28.3,3.6,95,69,13.2,4.57
2020-03-16,30.9,26.5,28.2,2.6,97,77,10.4,3.59
2020-03-17,28.6,24.7,26.7,9.3,97,81,10.7,2.57
2020-03-18,30.2,25.8,27.4,2.9,96,71,9.5,3.48
2020-03-19,30.0,25.3,27.3,13.5,97,77,12.5,3.53
2020-03-20,29.7,25.3,27.2,5.5,98,77,9.7,3.61
2020-03-21,30.3,25.1,27.5,3.0,97,70,7.1,3.82
2020-03-22,29.1,25.4,27.0,15.9,94,78,13.8,3.54
2020-03-23,28.3,24.5,26.3,14.9,96,78,15.6,2.65
2020-03-24,29.0,25.0,26.3,7.8,94,79,15.8,3.35
2020-03-25,28.5,24.5,26.1,14.9,96,76,15.2,2.39
2020-03-26,30.2,25.1,27.3,2.3,95,70,9.6,3.99
2020-03-27,28.4,25.3,26.9,12.4,96,83,8.7,2.86
2020-03-28,30.4,24.9,27.1,5.4,97,77,8.4,2.98
2020-03-29,31.5,25.5,27.8,1.9,95,58,9.3,4.25
2020-03-30,31.0,25.5,27.7,4.9,95,65,13.3,4.62
2020-03-31,31.3,25.9,28.3,0.7,93,65,12.4,4.45
2020-04-01,30.3,25.6,27.7,2.7,96,75,10.1,3.73
2020-04-02,29.5,25.7,27.4,15.1,95,78,15.2,3.64
2020-04-03,29.6,25.6,27.0,2.8,95,75,10.8,3.83
2020-04-04,30.2,25.2,27.1,1.4,94,71,10.8,3.87
2020-04-05,29.4,25.2,27.0,12.0,96,78,11.6,3.7
2020-04-06,30.2,25.6,27.3,5.1,97,75,8.5,3.81
2020-04-07,30.0,25.1,27.2,6.2,98,77,7.6,3.8
2020-04-08,29.7,25.6,27.6,3.9,95,76,9.4,3.4
2020-04-09,30.1,25.5,26.8,10.9,94,77,14.3,3.66
2020-04-10,29.2,24.9,26.5,10.1,95,73,15.8,3.03
2020-04-11,27.9,25.0,26.0,14.5,95,81,22.6,2.36
2020-04-12,26.3,24.6,25.1,45.1,96,89,20.9,1.3
2020-04-13,28.0,23.6,25.6,29.7,98,82,13.4,2.38
2020-04-14,28.2,24.7,26.0,21.8,96,84,17.0,2.19
2020-04-15,27.8,24.9,26.1,7.0,94,84,17.8,2.27
2020-04-16,27.3,24.8,26.0,22.0,94,85,19.9,2.07
2020-04-17,27.2,24.3,25.5,43.9,96,86,20.2,1.75
2020-04-18,26.6,24.0,25.0,80.1,98,89,20.2,1.28
2020-04-19,26.4,24.4,25.4,30.0,95,89,17.6,1.15
2020-04-20,29.0,24.5,26.4,6.4,95,70,17.6,2.98
2020-04-21,29.7,24.6,26.5,11.8,95,70,12.4,3.12
2020-04-22,28.6,25.1,26.6,14.1,94,81,13.7,2.97
2020-04-23,27.7,24.7,25.8,16.0,95,83,13.8,2.48
2020-04-24,28.6,24.5,26.3,1.7,94,74,16.9,3.57
2020-04-25,29.4,25.2,26.9,1.9,92,70,11.8,3.64
2020-04-26,29.6,25.3,27.1,1.6,93,72,15.6,3.89
2020-04-27,28.8,25.4,27.0,3.3,93,74,21.3,3.77
2020-04-28,27.4,24.6,25.8,14.1,96,84,13.4,2.59
2020-04-29,27.9,24.0,25.4,61.8,96,84,19.5,2.37
2020-04-30,28.4,24.3,25.9,19.6,94,73,20.6,2.13
2020-05-01,27.5,24.3,26.1,5.5,96,81,17.9,2.28
2020-05-02,27.5,24.9,26.2,4.1,94,83,15.7,2.7
2020-05-03,28.5,25.5,26.6,3.6,90,76,15.5,3.48
2020-05-04,28.9,25.5,26.8,2.7,91,75,20.3,3.73
2020-05-05,27.8,25.2,26.2,7.3,90,79,21.5,2.82
2020-05-06,26.3,24.2,25.3,34.8,94,85,21.3,2.58
2020-05-07,27.5,24.3,25.6,9.2,93,79,20.5,2.27
2020-05-08,29.1,24.8,26.2,5.5,92,63,21.4,3.04
2020-05-09,27.1,24.8,26.0,4.5,91,70,21.7,2.49
2020-05-10,27.5,24.2,25.7,7.2,89,72,22.7,3.0
2020-05-11,27.0,24.7,25.5,7.5,91,80,19.2,2.46
2020-05-12,27.7,24.7,25.9,1.9,92,73,20.6,2.74
2020-05-13,28.0,24.2,26.0,1.2,95,77,14.6,2.17
2020-05-14,29.1,24.9,26.7,0.4,93,74,17.1,3.87
2020-05-15,27.6,24.0,25.9,5.3,93,79,19.4,2.8
2020-05-16,28.5,23.5,25.9,0.8,94,69,18.4,3.93
2020-05-17,27.4,24.7,25.7,1.2,88,61,24.5,3.94
2020-05-18,28.0,23.2,25.4,0.0,82,52,23.0,4.81
2020-05-19,25.9,21.9,24.0,29.0,91,73,23.1,1.91
2020-05-20,26.0,22.0,24.0,13.8,94,83,21.2,2.27
2020-05-21,26.7,24.0,25.3,1.0,90,74,24.9,3.61
2020-05-22,25.9,23.5,24.8,4.2,89,79,21.4,2.31
2020-05-23,27.4,23.9,25.2,2.4,89,71,19.3,3.42
2020-05-24,27.8,23.8,25.5,1.7,91,73,18.5,3.67
2020-05-25,27.5,24.1,25.6,2.8,92,77,15.1,3.04
2020-05-26,27.8,24.5,25.7,1.8,94,77,13.9,3.09
2020-05-27,29.0,24.1,25.9,1.0,94,69,12.7,3.52
2020-05-28,28.5,23.6,25.7,0.9,96,74,15.9,3.19
2020-05-29,28.2,23.3,25.6,1.5,92,64,13.0,3.88
2020-05-30,28.4,23.4,25.6,0.8,91,67,15.5,3.8
2020-05-31,28.4,24.5,26.2,0.8,93,68,20.6,3.69
2020-06-01,27.2,23.8,25.2,6.9,88,76,24.5,2.99
2020-06-02,26.3,24.0,25.1,5.8,90,76,19.8,2.17
2020-06-03,27.7,24.0,25.6,1.3,92,72,20.7,3.65
2020-06-04,28.1,23.7,25.7,0.2,91,68,18.7,3.9
2020-06-05,28.0,24.2,25.9,2.1,91,71,21.3,3.57
2020-06-06,27.6,24.3,25.9,1.7,91,70,20.8,3.39
2020-06-07,26.8,25.0,25.8,2.5,86,75,22.6,2.87
2020-06-08,27.2,24.1,25.5,1.3,89,72,20.1,3.56
2020-06-09,27.0,23.8,24.9,2.0,91,72,18.5,3.13
2020-06-10,27.1,23.8,25.0,1.9,89,71,19.1,3.43
2020-06-11,27.1,23.8,25.1,2.5,88,72,19.4,3.45
2020-06-12,27.3,22.5,24.9,0.9,95,69,16.3,3.34
2020-06-13,27.2,23.8,25.3,0.6,88,66,22.8,3.88
2020-06-14,27.3,23.5,25.3,0.5,85,65,24.4,4.42
2020-06-15,27.8,23.6,25.3,0.4,85,55,25.6,4.62
2020-06-16,27.6,23.3,25.0,0.8,84,53,22.9,4.53
2020-06-17,27.8,23.0,25.2,0.0,83,53,22.6,4.99
2020-06-18,26.5,24.3,25.0,1.6,84,67,26.6,3.02
2020-06-19,27.9,23.7,25.4,0.2,87,58,23.5,4.54
2020-06-20,28.2,23.2,25.4,0.0,89,58,26.8,4.63
2020-06-21,28.2,24.3,25.6,0.0,86,60,26.3,4.66
2020-06-22,27.6,23.7,25.4,0.3,87,67,25.0,3.79
2020-06-23,25.2,23.2,24.3,18.2,92,71,20.7,2.13
2020-06-24,26.7,24.2,25.2,1.6,86,69,23.0,3.34
2020-06-25,27.3,23.9,25.3,2.6,89,62,26.3,3.78
2020-06-26,27.2,24.5,25.5,1.3,87,69,25.4,3.84
2020-06-27,28.3,23.4,25.3,1.1,91,63,18.0,3.84
2020-06-28,28.0,23.7,25.3,0.9,94,67,17.4,3.37
2020-06-29,28.5,21.8,25.1,0.0,97,59,15.6,4.08
2020-06-30,27.5,23.3,24.9,1.3,93,69,19.0,3.04
2020-07-01,27.6,24.0,25.2,1.1,87,59,25.6,4.22
2020-07-02,28.1,23.3,25.1,0.8,84,50,24.1,5.07
2020-07-03,27.7,23.1,24.8,0.5,87,59,20.8,3.99
2020-07-04,26.3,23.1,24.7,2.3,86,72,26.4,3.6
2020-07-05,26.8,23.8,24.9,1.2,85,65,23.9,3.87
2020-07-06,28.1,23.0,25.0,0.0,86,54,27.3,4.72
2020-07-07,29.1,23.6,25.5,0.0,86,50,25.2,4.91
2020-07-08,27.4,23.1,24.8,2.7,93,70,23.9,2.95
2020-07-09,26.4,23.3,24.5,5.4,94,80,19.1,2.63
2020-07-10,26.9,21.7,24.4,3.7,94,72,16.2,3.09
2020-07-11,26.9,22.6,24.4,0.5,88,68,20.9,3.6
2020-07-12,26.6,22.4,24.3,2.2,92,69,16.4,3.05
2020-07-13,27.7,21.9,24.4,0.1,94,62,19.1,3.7
2020-07-14,27.6,21.5,24.4,1.1,94,63,19.8,3.71
2020-07-15,27.9,22.0,25.0,0.7,94,60,20.9,3.87
2020-07-16,27.8,22.8,24.9,2.2,87,42,31.5,4.85
2020-07-17,27.9,22.3,24.7,0.0,83,37,28.5,5.63
2020-07-18,27.0,22.1,24.4,0.0,83,46,26.2,4.8
2020-07-19,26.7,22.6,24.4,1.5,83,59,26.8,4.1
2020-07-20,26.8,22.4,24.2,2.6,85,60,21.3,4.06
2020-07-21,26.9,22.0,24.2,1.6,90,62,23.5,3.63
2020-07-22,26.9,22.5,24.5,2.1,88,62,25.0,4.06
2020-07-23,26.7,22.8,24.5,0.8,80,56,28.6,4.6
2020-07-24,27.6,21.9,24.2,0.3,87,48,27.2,4.89
2020-07-25,28.2,22.7,24.7,0.5,86,49,26.6,4.96
2020-07-26,27.3,23.4,24.7,0.7,85,55,27.4,4.17
2020-07-27,28.0,22.9,24.9,1.2,85,55,24.4,4.36
2020-07-28,27.0,23.3,24.8,1.1,82,63,28.3,4.37
2020-07-29,27.7,22.4,24.8,1.5,92,61,21.8,4.13
2020-07-30,27.5,23.4,25.0,1.5,89,65,24.4,3.22
2020-07-31,27.5,23.1,25.0,2.7,92,65,31.8,4.24
2020-08-01,27.9,22.9,24.4,1.0,87,47,30.3,4.88
2020-08-02,27.2,22.1,24.2,1.0,88,62,20.0,3.82
2020-08-03,27.6,22.2,24.6,0.5,90,59,23.8,4.06
2020-08-04,28.4,22.4,24.8,1.0,92,55,22.6,4.3
2020-08-05,28.1,22.8,24.8,0.9,90,59,19.9,3.54
2020-08-06,28.6,21.9,24.6,1.6,93,55,16.1,4.06
2020-08-07,28.6,20.7,24.3,0.9,96,54,21.8,4.25
2020-08-08,27.9,21.7,24.4,1.2,91,50,31.7,4.75
2020-08-09,28.0,22.2,24.2,1.6,86,52,24.4,4.33
2020-08-10,28.5,20.6,24.1,0.8,93,48,15.0,4.46
2020-08-11,27.8,21.2,24.5,5.2,94,58,11.6,3.71
2020-08-12,27.8,20.9,24.2,1.3,95,56,17.2,3.81
2020-08-13,28.9,21.2,24.5,0.1,94,40,15.3,4.46
2020-08-14,28.7,20.5,24.3,0.3,95,44,21.9,4.68
2020-08-15,29.0,22.0,24.8,0.7,87,49,23.2,4.88
2020-08-16,27.0,21.5,24.0,6.1,94,76,15.9,2.65
2020-08-17,28.8,22.1,24.9,1.6,95,60,10.9,4.15
2020-08-18,26.4,22.4,24.6,2.0,94,67,15.4,2.61
2020-08-19,29.1,22.0,25.0,0.8,97,56,15.0,4.2
2020-08-20,28.8,21.2,24.8,0.2,96,58,14.3,3.68
2020-08-21,28.4,22.2,25.0,0.7,93,57,18.7,3.96
2020-08-22,28.6,21.2,24.7,0.6,94,53,19.6,4.19
2020-08-23,27.4,22.6,24.4,1.5,88,63,20.8,3.81
2020-08-24,29.4,22.1,24.9,1.2,91,50,19.3,4.51
2020-08-25,30.0,21.2,25.0,0.3,95,49,16.8,4.75
2020-08-26,28.6,21.5,24.9,0.6,94,67,14.0,3.49
2020-08-27,28.9,21.3,24.8,1.2,96,64,16.0,4.02
2020-08-28,29.5,21.4,24.8,1.5,96,52,15.5,4.51
2020-08-29,30.2,21.0,25.0,0.0,94,44,16.9,4.91
2020-08-30,28.6,20.3,24.4,0.9,94,53,15.3,4.42
2020-08-31,29.1,20.2,24.3,1.6,94,48,19.1,4.29
2020-09-01,29.1,20.9,24.6,0.6,95,51,19.7,4.4
2020-09-02,28.3,20.9,24.3,1.2,95,57,21.5,3.87
2020-09-03,29.1,20.7,24.8,0.5,94,50,21.3,4.66
2020-09-04,29.0,22.1,25.0,1.2,93,52,23.9,4.49
2020-09-05,27.8,21.7,24.6,1.3,94,59,23.9,4.28
2020-09-06,28.7,22.2,24.8,1.5,91,54,22.9,4.4
2020-09-07,28.3,22.5,24.9,2.7,91,56,19.9,4.2
2020-09-08,29.6,21.5,25.1,1.1,93,44,18.7,4.76
2020-09-09,29.4,21.6,25.1,0.4,93,46,25.2,5.07
2020-09-10,29.7,22.9,25.6,0.7,91,52,20.6,4.59
2020-09-11,29.7,23.3,25.9,0.7,91,52,18.9,4.7
2020-09-12,30.1,22.2,25.6,1.2,95,53,21.5,4.89
2020-09-13,31.1,23.4,26.2,1.0,90,46,20.4,5.16
2020-09-14,29.8,21.4,25.2,2.1,97,59,15.2,4.11
2020-09-15,30.4,21.9,25.6,2.7,95,51,17.6,4.81
2020-09-16,30.3,21.3,25.3,0.6,94,50,17.5,4.74
2020-09-17,28.5,21.2,24.8,3.2,97,60,15.7,3.88
2020-09-18,27.8,21.3,24.9,1.4,95,61,16.2,3.95
2020-09-19,29.9,21.6,25.6,0.6,92,50,19.2,5.11
2020-09-20,29.6,21.9,25.2,0.8,93,49,15.0,4.7
2020-09-21,29.7,21.8,25.3,0.5,94,49,12.6,4.63
2020-09-22,30.0,22.0,25.6,2.9,93,56,16.9,4.65
2020-09-23,29.3,23.9,25.9,1.4,89,56,20.8,3.9
2020-09-24,29.9,23.2,25.7,1.1,92,53,20.9,4.53
2020-09-25,29.4,21.4,25.2,1.4,96,53,17.5,4.64
2020-09-26,29.2,21.5,25.2,2.4,94,50,12.3,4.32
2020-09-27,29.9,21.9,25.4,1.5,95,49,13.3,4.16
2020-09-28,28.9,22.3,25.1,3.0,97,65,12.4,3.22
2020-09-29,31.5,23.1,26.3,0.0,95,44,20.2,5.42
2020-09-30,29.9,22.9,25.9,2.5,94,56,16.0,4.86
2020-10-01,26.9,21.7,24.4,39.6,96,78,13.4,1.95
2020-10-02,29.8,23.2,26.0,0.8,96,59,13.7,4.95
2020-10-03,29.3,22.4,25.7,1.9,96,52,16.8,4.96
2020-10-04,29.5,21.8,25.5,1.5,99,57,12.0,4.48
2020-10-05,29.4,22.8,25.6,3.2,96,60,12.6,4.34
